#
#
#
#
# Classifications: accessor | constructor | derives | grandfathered | helper | loader | predicate
# One row per public function in the physics and materials substrate that does NOT carry a
# The derives-coverage baseline (scripts/derives_gate.py).
# `// @derives:` marker, with what it is instead. A function that DOES carry a marker needs no row:
# `grandfathered` means the function predates the gate and nobody has classified it yet. It is not a
# a marker instead of a row.
# claim that the function does not derive; it is an admission that no one has looked. Classify it
# file	function	classification	reason
# properly when the function is next touched, and if it turns out to derive a world quantity, give it
# the gate reads the marker directly, so the registry and this baseline cannot disagree.
crates/materials/src/thermochemical/proposer.rs	propose	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/thermochemical/proposer.rs	propose_candidates	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/thermochemical/proposer.rs	prune_lazy	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/thermochemical/proposer.rs	shell_kind	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/thermochemical/proposer.rs	unconstrained	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/thermochemical/proposer.rs	with_states	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	band	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	candidates	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	content_key	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	delta	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	delta	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	dispose	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	drawn	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	drawn_content_key	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	feed_content	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	half_width	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	provenance_key	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	provenance_key	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	provenance_key	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	provenance_key	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	resolution_s	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	resolution_s	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	runner_up	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	seeded_draw	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	symmetric	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	tie_slot	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	tie_slot	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	tie_slot	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	trivial	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	winner	grandfathered	predates the derives-coverage gate; unclassified
crates/materials/src/verdict.rs	winner	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/band_gap.rs	composition_key	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/band_gap.rs	fmt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/band_gap.rs	from_tag	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/band_gap.rs	from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/band_gap.rs	gap	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/band_gap.rs	is_empty	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/band_gap.rs	len	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/band_gap.rs	standard	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/condensation.rs	composition	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/condensation.rs	element	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/condensation.rs	elements	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/condensation.rs	fixed_from_decimal	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/condensation.rs	fmt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/condensation.rs	from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/condensation.rs	pressure_bar	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/condensation.rs	standard	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/condensation.rs	t50_k	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/convection_scaling.rs	constant	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/convection_scaling.rs	critical_rayleigh	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/convection_scaling.rs	fmt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/convection_scaling.rs	from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/convection_scaling.rs	load	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/convection_scaling.rs	nusselt_prefactor	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/convection_scaling.rs	nusselt_prefactor_at_internal_fraction	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/convection_scaling.rs	parse_decimal	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/convection_scaling.rs	row_name	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/convection_scaling.rs	standard	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/convective_viscosity.rs	effective_viscosity_band	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/convective_viscosity.rs	ln_boundary_layer	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/convective_viscosity.rs	ln_rayleigh	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/convective_viscosity.rs	ln_stress_pa	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/convective_viscosity.rs	solve_ln_effective_viscosity	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/covalent_radii.rs	at_order	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/covalent_radii.rs	bond_length_measured_grade	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/covalent_radii.rs	bond_length_pm	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/covalent_radii.rs	from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/covalent_radii.rs	grade	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/covalent_radii.rs	kj_per_mol_per_ev	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/covalent_radii.rs	pauling_electronegativity_difference	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/covalent_radii.rs	radius	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/covalent_radii.rs	schomaker_stevenson_tetrahedral_length_pm	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/covalent_radii.rs	standard	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/covalent_radii.rs	tetrahedral_bond_length_pm	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	accepts_water	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	admit_candidate	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	admitted_to_exponent	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	admitted_to_exponent	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	at	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	class_derived_activation_energy	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	constraint	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	covers	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	ductile_strength_mpa	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	exponent_admits	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	hk_dry_dislocation	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	hk_dry_dislocation_activation_volumes	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	hk_dry_gbs_below_1250c	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	hk_table2_activation_volume_determinations	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	hk_wet_diffusion_hydroxyl	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	hk_wet_dislocation_fugacity	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	hk_wet_dislocation_hydroxyl	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	is_degenerate	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	ln_rate_intercept	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	ln_row_strain_rate	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	ln_row_stress_mpa	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	ln_scientific	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	ln_total_strain_rate	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	molar_gas_constant	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/creep_rows.rs	select_activation_volume	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/crystal_field.rs	cm_per_ev	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/crystal_field.rs	cm_to_ev	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/crystal_field.rs	composition_key	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/crystal_field.rs	delta_o_factored_cm	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/crystal_field.rs	dominant_anion_species	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/crystal_field.rs	fmt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/crystal_field.rs	from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/crystal_field.rs	ion_g_kilocm	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/crystal_field.rs	iron_charge_transfer_energies	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/crystal_field.rs	iron_valence_state	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/crystal_field.rs	ivct_ev	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/crystal_field.rs	ligand_f	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/crystal_field.rs	lmct_ev	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/crystal_field.rs	oxide_delta_cm	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/crystal_field.rs	parse_positive	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/crystal_field.rs	racah_b_cm	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/crystal_field.rs	species_key	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/crystal_field.rs	standard	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/d_state_radius.rs	bohr_radius_angstrom	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/d_state_radius.rs	d_state_radius_max	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/d_state_radius.rs	d_state_radius_min	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/d_state_radius.rs	derive_radius	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/d_state_radius.rs	fmt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/d_state_radius.rs	from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/d_state_radius.rs	is_empty	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/d_state_radius.rs	len	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/d_state_radius.rs	radius	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/d_state_radius.rs	standard	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/d_state_radius.rs	z_eff	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/elastic_thickness_rows.rs	all_hindcast_rows	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/elastic_thickness_rows.rs	calmant_oceanic_seamounts	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/elastic_thickness_rows.rs	defined_high_km	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/elastic_thickness_rows.rs	defined_low_km	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/elastic_thickness_rows.rs	earth_oceanic_rows	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/elastic_thickness_rows.rs	mars_row	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/elastic_thickness_rows.rs	mars_ruiz_rows	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/elastic_thickness_rows.rs	operative	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/elastic_thickness_rows.rs	venus_row	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/elastic_thickness_rows.rs	venus_smrekar_anderson_rows	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ewald.rs	alpha_k	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ewald.rs	cross	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ewald.rs	dot	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ewald.rs	erfc_nonneg	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ewald.rs	ewald_energy	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ewald.rs	ewald_potential_matrix	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ewald.rs	madelung_constant	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ewald.rs	scale	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/flexure.rs	deflection_at	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/flexure.rs	euler_gamma	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/flexure.rs	flexural_length_axisymmetric	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/flexure.rs	flexural_length_axisymmetric_from_alpha	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/flexure.rs	flexural_parameter	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/flexure.rs	flexural_response_ratio	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/flexure.rs	flexural_rigidity	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/flexure.rs	kelvin_kei	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/flexure.rs	kelvin_kei_prime	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/flexure.rs	kelvin_ker	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/flexure.rs	line_load_deflection	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/flexure.rs	parameter	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/flexure.rs	point_load_deflection	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/flexure.rs	rigidity	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/floor_provenance.rs	authoring_surface	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/floor_provenance.rs	derive_first_defects	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/floor_provenance.rs	embedded	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/floor_provenance.rs	from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/floor_provenance.rs	grade	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/force_constant.rs	covalent_bond_force_constant	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/force_constant.rs	force_constant_mdyn_per_angstrom	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/force_constant.rs	from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/force_constant.rs	hl_row	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/force_constant.rs	is_transition_metal	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/force_constant.rs	parameters	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/force_constant.rs	reduced_mass_amu	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/force_constant.rs	standard	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/gas_thermochemistry.rs	linear_molecule_standard_entropy	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/gas_thermochemistry.rs	ln_rotational_partition_linear	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/gas_thermochemistry.rs	ln_translational_partition	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/gas_thermochemistry.rs	molar_gas_constant	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/gas_thermochemistry.rs	monatomic_standard_entropy	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/gas_thermochemistry.rs	second_radiation_constant_k_per_cm	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/gas_thermochemistry.rs	vibrational_entropy_over_r	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/geodynamics.rs	airy_isostatic_elevation	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/geotherm.rs	halfspace_geotherm	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/geotherm.rs	steady_conductive_geotherm	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/graph.rs	check_law	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/graph.rs	check_output_dimension	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/graph.rs	classset	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/graph.rs	cur	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/graph.rs	derive_tiers	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/graph.rs	dim_pow	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/graph.rs	dt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/graph.rs	kernel_contract	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/graph.rs	port_axis_dimension	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/graph.rs	prior	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/graph.rs	tier_of	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/gruneisen.rs	fmt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/gruneisen.rs	fmt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/gruneisen.rs	from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/gruneisen.rs	gamma	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/gruneisen.rs	gamma	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/gruneisen.rs	gamma_band	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/gruneisen.rs	is_empty	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/gruneisen.rs	len	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/gruneisen.rs	row	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/gruneisen.rs	standard	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/hayashi_wall.rs	composition	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/hayashi_wall.rs	epoch	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/hayashi_wall.rs	fmt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/hayashi_wall.rs	from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/hayashi_wall.rs	grade	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/hayashi_wall.rs	interpolate	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/hayashi_wall.rs	load	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/hayashi_wall.rs	parse_field	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/hayashi_wall.rs	rows	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/hayashi_wall.rs	standard	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/hayashi_wall.rs	wall_teff	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/hindcast_comparison.rs	compare_to_all_cited_rows	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/hindcast_comparison.rs	compare_to_row	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ice_sublimation.rs	equation_coefficients	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ice_sublimation.rs	fixed_from_decimal	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ice_sublimation.rs	fmt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ice_sublimation.rs	from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ice_sublimation.rs	p_sat_at	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ice_sublimation.rs	phase	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ice_sublimation.rs	points	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ice_sublimation.rs	standard	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ionic_radii.rs	anchor_radius	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ionic_radii.rs	convention	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ionic_radii.rs	fmt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ionic_radii.rs	from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ionic_radii.rs	load	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ionic_radii.rs	radii	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ionic_radii.rs	radius	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ionic_radii.rs	radius_spin	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ionic_radii.rs	standard	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ionic_radii.rs	validate_against	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ionization_ladder.rs	atomic_u	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ionization_ladder.rs	fmt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ionization_ladder.rs	from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ionization_ladder.rs	ionization_energy	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ionization_ladder.rs	is_empty	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ionization_ladder.rs	len	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/ionization_ladder.rs	standard	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/janaf.rs	delta_f_g_at	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/janaf.rs	delta_f_h_at	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/janaf.rs	fmt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/janaf.rs	from_janaf_txt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/janaf.rs	gef_at	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/janaf.rs	names	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/janaf.rs	parse_cell	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/janaf.rs	species	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/janaf.rs	standard	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lattice_modulus.rs	coulomb_energy_ev_angstrom	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lattice_modulus.rs	ev_to_kj_per_mol	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lattice_modulus.rs	exponent_for_electrons	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lattice_modulus.rs	fmt	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lattice_modulus.rs	from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lattice_modulus.rs	from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lattice_modulus.rs	from_toml_str	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lattice_modulus.rs	gpa_per_ev_per_angstrom_cubed	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lattice_modulus.rs	identify_ionic_pair	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lattice_modulus.rs	ionic_energy_band_fraction	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lattice_modulus.rs	lattice_energy_ionic_raw	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lattice_modulus.rs	phase_bulk_modulus_ionic	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lattice_modulus.rs	phase_lattice_energy_ionic	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lattice_modulus.rs	prototype	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lattice_modulus.rs	rows	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lattice_modulus.rs	standard	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lattice_modulus.rs	standard	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/lattice_modulus.rs	standard	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	accumulate	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	acoustic_absorption	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	actuator_work	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	aero_force	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	aerodynamic_lift	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	arrhenius_rate	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	axial_stress	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	basal_metabolic_rate	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	battery_emf	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	bend_stress	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	buoyant_force	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	capacitor_energy	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	carnot_limit	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	chapman_enskog_diffusivity	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	circuit_current	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	combustion	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	compressibility	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	conduction	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	contact_pressure	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	convective_flux	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	convective_strain_rate	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	convective_stress	grandfathered	predates the derives-coverage gate; unclassified
crates/physics/src/laws.rs	corrosion	grandfathered	predates the derives-coverage gate; unclassified
